video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,Subscriber_Count,Is_Live_Stream,Top_Comments
SpvIBhoI_9c,"AAJTAK SHOW: Colombo में दिखा Mohammed Siraj Show, WC के लिए खिलाओ Winning XI, फिर करो Experiment",2023-09-17 15:42:07,UCVXCo0W9pk2dDkEBNLhTt7A,Sports Tak,17,2023-09-19T00:00:00Z,Sports Tak|Sports Tak News|Sports Tak Breaking|asia cup 2023|asia cup 2023 final|india vs srilanka|india vs srilanka asia cup|india vs srilanka asia cup final|india vs srilanka asia cup 2023 final|ind vs sl asia cup final|ind vs sl|shubman gill asia cup|virat kohli asia cup|rohit sharma asia cup|wellalage asia cup|asia cup preview|asia cup live|asia cup live on sports tak|asia cup final|siraj bowling asia cup final|final match bowling siraj|india|lanka,832512,17453,843,https://i.ytimg.com/vi/SpvIBhoI_9c/default.jpg,FALSE,FALSE,7030000,1,"['Respect button for Mohammad Siraji 👏❣️💯', ""Many positives from this Asia Cup indeed. Ishan, Hardik's brilliant partnership, Gill's superb form, Rohit's good fifties, VK's brilliant 100, Kl's fantastic come back,Siraj-Bumrah's fiery duo, and obviously Kuldeep's exceptional bowling. Also Sundar's selection is good. We'll perform very well in this WC. 🇮🇳💙"", 'कौन कौन मोहम्मद सिराज का फैन है दिल से ❣️💯❣️', 'असली लक्ष्य वर्ल्ड कप होना चाहिए, भारत को एशिया कप जीतने पर बहुत बहुत बधाई ♥️🇮🇳', 'मोहम्मद सिराज ने अपना प्लेयर ऑफ़ द मैच का प्राइज मनी श्रीलंका के ग्राउंड स्टाफ को डोनेट किया.❤', 'Siraj performed really well. 👏🏼👏🏼\nGlad team has good combination of everything and everyone doing their job.', 'Congratulations to Team India and Specially Mohmmad Siraj 🎉🇮🇳🎉🇮🇳🎉', ""I can't express my happiness. India dominated this tournament. But here I agree with Bhajji pa, 2 left arm bowlers reduces variety. 1 off spiner can further improve balance"", 'Awesome Performance from Team INDIA... Congratulations! Siraj - clinical bowling performance of once in a life time. Expecting More... More... More...', 'Congrats to team India 🇮🇳 congrats to people of India 🇮🇳 for winning 8th time Asian cricket final,\nMohammed Siraj done very good job.']"
VHHhhDUE71o,Pellivaramandi Web Series | Ep - 8 | Prasad Behara | Viraajitha | Kanchan Bamne | Infinitum Media,2023-09-17 14:38:50,UCOJlrO9zmDYSlIKrwbUg1hQ,Infinitum RomCom,24,2023-09-21T00:00:00Z,pellivaramandi web series|pellivaramandi web series episode 8|pellivaramandi episode 8|prasad behara|prasad behara latest video|prasad behera videos|prasad behara pellivaramandi|kanchan bamne short films|prasad behara kanchan bamne|prasad behara short films|telugu web series|telugu web series latest 2023|telugu short films|telugu short films 2023 latest|telugu new short films latest|infinitum media|pellivaramandi|prasad behara comedy|viraajita short film,1102655,52358,2636,https://i.ytimg.com/vi/VHHhhDUE71o/default.jpg,FALSE,FALSE,380000,0,"['Find your Crush in the places you love https://cutt.ly/EwcwZhmV', 'ఒక్క ఎపిసోడ్ కూడా మిస్ అవ్వకుండా చూసేవాళ్లు\nఎంతమంది ఉన్నారు❤..', 'Every time waiting waiting to next episode,, నేను అయితే ప్రసాద్ గారి మాటల కోసం ఒక్క ఎపిసోడ్ కూడా మిస్ అవ్వకుండా చూస్తాను ఎందుకంటే బాధ్యతలను గుర్తు చేసే మాటలతో సహా ఓదార్చే సన్నివేశాలను కూడా చూపిస్తారు ,,', ""Its not only a series episode prasad gaaru, it is a reflection of every middle class person's life story ❤❤❤❤❤ anyway every episode is very good, keep it up prasad gaaru ❤❤❤🎉🎉🎉🎉🎉"", 'Prasadగారు + రెడ్డి గారి combination 👌👌👌🤣😂😂', 'As expected....\n\nPrasad ❤ Virajitha...  MADE FOR EACH OTHER', 'మనకోసం ఏం జరగదు సార్ మన వల్లే ఏదైనా జరగుతుంది...అద్బుతం ప్రసాద్ గారు .i like your writing thoughts ..keep going prasad గారు 👏👏❤️', 'Exactly అనుకున్నదే జరిగింది.. Prasaad ❤ veerajitha... మీలో ఎంతమంది అనుకున్నారు లైక్ చేయండి', 'ఎదుటోడికి కష్టం వస్తే వేడుక చూడడం తప్ప , సాయం చేయలేని పరిస్థితి నాది సార్...!! Valuable point Reddy Garu 👏👏', '""మధుర క్షణాలు పసర మందులు మాకు ఎందుకు "" super రాస్తవ్ guru 😂😂😂😂']"
zMvQoYZIxlU,Ultimate S8UL Cringe Tik-Tok Challenge - Part 2,2023-09-17 14:30:22,UCrK1EhsLO4LtXoTaYGgiWVA,S8UL,24,2023-09-18T00:00:00Z,s8ul|8bit|soul|mortal|thug|goldy|tik tok|cringe|funny|reels|funny reels|funny tik tok,457128,82963,1683,https://i.ytimg.com/vi/zMvQoYZIxlU/default.jpg,FALSE,FALSE,1140000,0,"['😂😂bhai dangerous challenge diya mujhe', 'Watching the reels was fun alright. But watching all the OGs assemble and have so much fun was so wholesome', 'Payal has no competition 😂😂😂', '4:14 Rebel transition killed it❤', 'Part 3 is needed man😂', ""6:38 mortal's reaction says it all"", ""Mortal's reaction on sherlock reel was everything😂\nViper's reel was awesome and Mafia was the most cringe😂\nbut the winner is: PAYAL JI😂😂😂"", '0:28 mafia \n1:17 ad \n2:43 krutika snax ufo \n3:31 ankita zeref akshu\n4:12 rebel \n5:13 snax krutika adi\n5:45 payal \n6:37 Sherlock \n6:59 viper \n7:59 kashvi \n8:28 scout \n8:57 rega \n9:33 pothead\n10:06 jokka', 'Mortal Reaction Was Too OP 😂😂', 'Nation wants to know why mortal was so shy during Sherlock 😅😅']"
iN6KZeoXMJU,EPISODE - 211 Part 2 | गुस्ताख़ दिल | Kya Lajo Kar Paayegi Dance? | Gustakh Dil #starbharat,2023-09-17 9:45:04,UCCy2rLnGdwoJcSAtixNdsPQ,STAR भारत,24,2023-09-18T00:00:00Z,star bharat|star bharat all serial|star bharat channel|star bharat hindi serial|STAR भारत|EPISODE - 211 Part 2 | गुस्ताख़ दिल | Kya Lajo Kar Paayegi Dance? | Gustakh Dil #starbharat|gustakh dil|gustakh|drama gustakh dil|gustakh dil episode|pakistani drama gustakh dil|drama gustakh dil episode|pakistani drama gustakh dil episode|gustakh dil tere liye|gustakh dil english vinglish|gustak dil|gustakh dil promo|gustakh dil clips|gustakh dil episode 18,263534,2837,20,https://i.ytimg.com/vi/iN6KZeoXMJU/default.jpg,FALSE,FALSE,12800000,0,"['मेहनत करने से सफलता जरूर मिलता है मेहनत करो लाजो  एक दिन आगे बढ़ो जाव', 'Plz next epi upload', 'Plz upload next epi', 'Best..serial..\n❤❤👍🏼', '❤❤', 'Mast 🎉🎉🎉🎉🎉', 'R u hear plz upload next epi now', '❤❤❤', 'Mehnat karne walo ki har nhi hti h', 'Lajo is a good dancer impressive mujhse toh Dance aata hi nh 😂']"
-zh3z3KkdVw,DADI MEIN AAYA BHOOT || Sibbu Giri,2023-09-17 8:09:30,UCRPAAAUoXNkXQ4OS5C9AewQ,Sibbu Giri,24,2023-09-20T00:00:00Z,[None],524031,9517,777,https://i.ytimg.com/vi/-zh3z3KkdVw/default.jpg,FALSE,FALSE,4220000,0,"['Hey cuties ❤\nComment your favourite part or dadi g ki acting kaisi lagi ???', '❤❤❤❤😂❤😂😂😂😂😂', 'Sibuu di ❤ dadi ki acting just like a wow❤', 'SO WE CAN ALL AGREE THAT THIS MAN NEVER DISAPPOINTS US WITH HIS VIDEOS ❤️', 'Part 2chaiya didi', 'Part 2❤❤❤', 'We want 2nd part this episode', 'I am so excited for 2nd episode ❤❤❤❤', 'Didi Apki acting bahut achi hai ❤❤\nOr aap or Rachit Bahiya Bahut achi hai ❤❤❤\n\nPlease next time se Bahut achi banate ho  kahaniyan butut achi hoti hai ❤❤❤❤😊😊😊', 'Dadi acting is great ❤️']"
4Fhv2YXchCU,पारम्परिक तीज व्रत गीत Jukebox | भगवान शिव पार्वती स्पेशल तीज गीत | तीज व्रत 2023 | Anshu Priya Geet,2023-09-17 6:15:00,UCQCQY83RgHrRh06Us07hMoQ,Anshu Priya Official,10,2023-09-18T00:00:00Z,Anshu Priya|Video|Bhojpuri Video|Bhojpuri Vivah|Beti Vidai|Anshu Priya Teej Vrat Geet|Paramparik Teej Geet|Teej Geet|दर्द भरा तीज त्योहार व्रत गीत|पारम्परिक तीज गीत|तीज व्रत गीत|Sapna Me Shiv Ji Kailan Dosar Vivah|सपना में शिव जी कईलन दोसर विवाह|पारम्परिक तीज व्रत गीत Video Jukebox|शिव पार्वती स्पेशल तीज गीत|तीज व्रत 2023|असली तीज व्रत गीत|भूखल बानी तीज के बरतिया|तीज पूजा गीत,47430,221,13,https://i.ytimg.com/vi/4Fhv2YXchCU/default.jpg,FALSE,FALSE,618000,0,"['❤❤❤❤❤🎉🎉🎉🎉🎉', '❤❤🙏🙏👌👌', 'Super hit gana 🎉🎉', '🙏🙏🙏🙏🙏🙏🙏🙏❤❤❤', 'I love u sister', 'Lajwaab', 'Hello mam aapki new frind', '😂😂😂😂🎉wah', 'Super duper hit git didi ji ❤', '❤❤❤❤❤🎉🎉🎉🎉🎉']"
TwE2qUdkzVU,BABAL DA VEHRA EP3 | MR MRS DEVGAN | HARMINDER MINDO | NEW PUNJABI WEB SERIES | #punjabiwebseries,2023-09-17 5:47:40,UCpwdAYGlvKWMh3wZT1FKloQ,Mr Mrs Devgan,24,2023-09-18T00:00:00Z,mr mrs devgan|new punjabi movie|harminder mindo,256629,13229,826,https://i.ytimg.com/vi/TwE2qUdkzVU/default.jpg,FALSE,FALSE,627000,1,"['Episode 3 Maa De Dil tey Paye Pathar De Bhaar Nu Mehsoos Karwaounda Hai Umeed hai Kikkar da Kanda Sabde Dil Ch Chubuga share jror kareo ji', 'Congratulations to the entire team for this amazing series babul da vihada🎉🎉\nEach and everything was beyond the thinking .\nGod bless you all\nKeep it up the good work\nBest of luck for 4th episode and \nEagerly waiting for next episode\nLove you all🎉🎉', ""ਇੰਨਾਂ ਦਰਦ ਕੋਈ ਕਿਵੇਂ ਆਪਣੇ ਬੱਚਿਆਂ 'ਚ  ਫਰਕ ਰੱਖ ਸਕਦਾ ਆ 😢😢😢😢😢 ਵਾਹਿਗੁਰੂ ਜੀ ਚੜ੍ਹਦੀ ਕਲਾ ਵਿਚ ਰੱਖਣ ਸਾਰੇ ਪਰਿਵਾਰ ਨੂੰ ❤❤❤❤❤"", 'Very nice 👍 story.roji.nd.gurpreet.👍👍👍👍 beautiful baby girl ❤mindo and kiran', 'ਬਹੁਤ ਸੋਹਣੀ ਸਟੋਰੀ ਆ ਦਿਲ ਨੂੰ ਛੂਹਣ ਵਾਲੀ ਆ ਜਿਉਂਦੇ ਵਸਦੇ ਰਹੋ ਪਰਮਾਤਮਾ ਤੁਹਾਨੂੰ ਸਾਰਿਆਂ ਨੂੰ ਹੋਰ ਤਰੱਕੀਆਂ ਬਖਸ਼ਣ ❤❤❤', 'ਦਿਲੋ ਸਲੂਟ ਆ ਸਾਰੀ ਟੀਮ ਨੂੰ ਜਿੰਨਾ ਨੇ ਏਨੀ ਸੋਹਣੀ ਕਹਾਣੀ ਬਣਾ ਰਹੇ ਨੇ ਜਿਉਂਦੀ ਵੱਸਦੀ ਰਹਿ ਮਿੰਦੋ ਭੈਣ', 'ਬਹੁਤ ਵਧੀਆ ਸਟੋਰੀ ਹੈ ਜਦ ਸ਼ੁਰੂ ਹੋ ਜਾਂਦੀ ਤਾਂ ਦਿਲ ਕਰਦੈ ਸਾਰੀ ਇਕ ਹੀ ਦਿਨ ਵਿਚ ਦੇਖ ਲਈਏ❤❤❤❤❤❤❤❤❤', 'ਬਹੁਤ ਸੋਨੀ ਸਟੋਰੀ ਚਲ ਰਹੀ ਹੈ ਵੀਰ ਜੀ,,, ਵਾਹਿਗੁਰੂ ਜੀ ਆਪ ਦੀ ਪੂਰੀ ਟੀਮ ਨੂੰ ਤਰੱਕੀ ਬਖਸ਼ਣ ਮੰਨ  ਭਰ ਆਉਂਦਾ  ਹਰ ਵਾਰ ਦੇਖ ਕੇ ❤', 'Waheguru ji tuhade te kirpa krn ❤❤😢😢😢😢😢😢', 'Very emotional story. God bless whole team. Mindu and Kiran beta ur acting excellent. Love you beta.']"
G-ukGGEJ0aQ,Mahanadhi | 18th to 22nd September 2023 - Promo,2023-09-17 4:30:05,UCvrhwpnp2DHYQ1CbXby9ypQ,Vijay Television,24,2023-09-19T00:00:00Z,Mahanathi|Star|Star Vijay TV|Vijay TV|Vijay|Redefining Entertainment|தமிழ்|விஜய்|டிவி|தொலைக்காட்சி|Tamil TV|Tamil Shows,1829860,28694,132,https://i.ytimg.com/vi/G-ukGGEJ0aQ/default.jpg,FALSE,FALSE,22100000,0,"['யாருக்குலாம் காவேரியோட தைரியமான நடிப்பு பிடிக்கும் 👍', 'Pasupathy entry is totally goosebumps 🔥🔥🔥🔥', 'பசுபதி கேரக்டர் இந்த சீரியலுக்கு தேவை இல்லை என யாரெல்லாம் நினைக்கிறீங்க🙋\u200d♂️😣😣', 'Pasupati sir Actingg❤️🔥🔥..Hope he gets award for the best villain this time', 'நிவின் காவேரி ஜோடி யாருக்கெல்லாம் ரொம்ப பிடிக்கும்😍😍', 'Nowadays mahanadi back to form🔥🔥🔥🔥', 'யாருக்கெல்லாம் இந்த சீரியல் காவேரி ஆக்டிங் ரொம்ப  பிடிக்கும் 😊😊', 'யாருக்கெல்லாம் இந்த சீரியல் ரொம்ப பிடிக்கும்❤❤', 'இனிமே யாரெல்லாம் கொடைக்கானல்  இடத்தை மிஸ் பன்னுவிங்க😂😂😂', 'காவேரி நடிப்பு சுப்பர் ❤']"
L0vdykuBPOk,2024 KTM Duke 390 Gen 3 Ride Review in Malayalam | Strell,2023-09-17 4:28:12,UCC0OcsqaRPI7_8CnlDvxupQ,Strell In Malayalam,2,2023-09-20T00:00:00Z,2024 ktm duke 390 strell|2024 ktm duke 390|2024 ktm duke 390 ride review strell|2024 ktm duke 390 ride review|2024 ktm duke 390 malayalam strell|2024 ktm duke 390 malayalam ride review|2024 ktm duke 390 malayalam|ktm duke 390 gen3 review|ktm duke 390 gen3 strell|ktm duke 390 gen3 ride review|ktm duke 390 gen3 ride review strell|ktm duke 390 gen3|strell|strell in malayalam,141969,11540,492,https://i.ytimg.com/vi/L0vdykuBPOk/default.jpg,FALSE,FALSE,988000,1,"['Additional minutes of this video proves your sincerity to your viewers 😊', 'Bro Europe,UK standards ൽ 47bhp മേലെ ഉള്ള വണ്ടി ഓടിക്കാൻ full category unrestricted license വേണം.  47bhp വരെ ഉള്ള വണ്ടികൾക്ക് A2 ലൈസൻസ് (under 24years old) മതി. That must be the reason for not making it 450cc or 50+ bhp. 😇', 'the design is so beautiful!! especially the offset suspension, the ribs on the frame, how the frame hugs the engine', 'Ini waiting for RTR 310 review❤️', 'Proud to be the owner of rc 390 bs3....❤', ""Pretty sure ktm intentionally didn't push the engine to its peak performance ironic to bs3 ! This engine can easily produce up to 50hp. Feel like the they saw us using piggyback ecus and the tuning side , and they might want us to push the engine to its limits."", 'Man i wish someone did a video on gen 1 remap vs. gen 3 remap 🤤', '5:29 super dash ❤❤❤❤\nImpressive\n8:49 ente ponne...power 😮😮\n13:52 Open Road 🔥🔥', 'Needed that Bs3 rawness and power🥲….Afterall that’s what’s a Ktm is and that’s the reason why we love it…So still the king is BS3 👑', ""I think you didn't mention the RPM beyond which the quickshifter becomes operable. Or, is it that it can be used in any RPMs??""]"
hMCvpw5QIWk,Mauke ka faayda uthaliya Shoaib ne😍❤️| Packing Ruhaans Bag| Humaare Main Door Ka design,2023-09-16 17:01:10,UC2kBDwkqiy7zgH1-M4UtUXQ,Dipika Ki Duniya,22,2023-09-21T00:00:00Z,[None],1718610,76544,2345,https://i.ytimg.com/vi/hMCvpw5QIWk/default.jpg,FALSE,FALSE,3800000,0,"['This bag packing is so same for all the moms. Nostaligia ❤', 'I just smile when i watch the vlogs of all of u guys ....sending love and prayers ❤', 'I love the front  door , but just a suggestion the inside door that has arch should have a glass so you can maintain privacy as well as beauty with wood carving. \nThese are the type of glass that goes very well with front door or balcony door. \nFrosted glass\nLaminated glass\nRain glass\nMayflower glass\nStip polite glass\nGranite Glass\nGluechip glass\nToughened Glass\nModern glass', ""Love your vlogs ...❤\nMashallah.....❤\nThe smile on our faces is back just becuz of your vlogs 😊😊\nRequesting you'll to take care of yourself  and  especially ruhaan 😅\nCan't wait to see ruhaan face🎉🎉"", 'Mashallah ❤❤\nLots of love to ruhaan and Ibrahim family ❤️\nMay almighty protect you from bad evils\nAmeen', 'Hey @deepika what a coincidence ! My son name is also Ruhaan and he was born on 21 but July 2023 ❤ sending love from USA.', 'Love the wardrobe doors n the namaz room panel ❤', 'Finally the vlog is here ❤\nHappiness is watching your vlogs 😍\nLots of love shoaika❤', 'its been less than a month since Saba went back to her in-laws and she is back in mumbai she needs to be on Guiness book of world record for travelling the most from maudaha to mumbai and back.', ""Loved it...😂😂 May Allah bless you all... Can't wait for home tour...""]"
2EdgAic4nao,JALSA 2.0 | Akshay K & Parineeti C | Satinder Sartaaj | Prem&Hardeep | Mission Raniganj |Jjust Music,2023-09-16 13:21:51,UCx5iVAK6xws0urAeHrsZ0wA,Jjust Music,10,2023-09-17T00:00:00Z,[None],7485247,93054,2621,https://i.ytimg.com/vi/2EdgAic4nao/default.jpg,FALSE,FALSE,2010000,0,"['Our childhood khiladi not getting old ❤ same energy same inspiration 🙌 ✨ ❤', 'Akshay Kumar is an emotion ❤❤❤❤😊😊😊😊', 'I like this song because of Satinder Sartaaj ❤', '100% pure family song ❤❤', 'No way did Akshay Kumar carry Parineeti C but this song is the most like best song I’ve ever heard ❤', 'Only Punjabis can do this ❤', 'One of the best tracks of Satinder Sartaj. So happy that it will reach to more people around the world', 'Best song of the year award goes to this one 🎉🎉😢', 'Great gaana 💜💯🤩❤🔥', 'No one can match the energy level of akshay kumar']"
dkVRueg5IM8,"Police Bappa - Teaser | Anil Kapoor, Shiv Thakre, MC Stan, Prince N |Anu Malik | Nakash A|Rajendra K",2023-09-16 12:30:31,UCCbmKsQJ92JV-L8jYJ4u9Yg,Tips Bhakti Prem,10,2023-09-20T00:00:00Z,Police Bappa|Anil Kapoor|Shiv Thakre|MC Stan|Prince Narula|ganpati bappa morya|ganesh chaturthi 2023|Padmini Kolhapure|Anu Malik|Nakash Aziz|Usha Nadkarni|Rakhee Tandon|Krushna Abhishek|Kiku Sharda|Jay Bhanushali|Pearl V Puri|Pratik Sehajal|anu malik|nakash aziz songs|bappa morya|पोलीस बाप्पा|ganpati songs|ganesha song|ganpati latest song 2023|ganpati latest bhajan|ganpati hindi new song|mumbai police|police ganpati bappa|ganesh chaturthi,263436,6157,1224,https://i.ytimg.com/vi/dkVRueg5IM8/default.jpg,FALSE,FALSE,2190000,0,"['Bappa blessings is always with SHIV THAKARE ❤️🙏', ""The self made man Shiv Thakare is shining in Bappa's song"", ""MC STAN Fan's Proud Moment ❤\nGanpati Bappa morya 🙏"", 'No one is better than shiv thakare\nShiv thakare is the biggest admirer of Ganpati bappa ❤💯🙏', 'I am So Happy to see Shiv Thakare & Mc Stan 🎉🥰🥰🥰🎊🎉💃💃💃💃💃🔥🔥🔥🔥🔥🙏🙏🙏🙏🙌🙌🙌🙌🥰🥰🥰🥰💃💃💃💃🎊🎊🎉🎉', ""MC Stan's music transcends boundaries, proving that art unites us all. His respect for Hindu religion and culture in his work is truly commendable. 🙏"", 'Shiv Thakare ❤❤❤', ""Mc Stan's presence at the aarti exemplified the spirit of respect for every religion, fostering harmony"", 'Really exited for Shiv Thakare ❤❤❤', 'Shiv Thakare 😍  Ganpati Bappa Morya 🙏🙏']"
m3OtL4peEWU,Jawan: Not Ramaiya Vastavaiya Extended Version (Hindi): Shah Rukh Khan |Atlee |Anirudh |Nayanthara,2023-09-16 9:33:53,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,10,2023-09-20T00:00:00Z,hindi songs 2023|hindi songs new|bollywood songs 2023|bollywood movies 2023|tseries|not ramaiya vasta vaiya|not ramaiya vastavaiya extended version|not ramaiya vastavaiya extended version hindi|not ramaiya vaiya hindi film|not ramaiya vastavaiya extended jawan|jawna extended not ramaiya vastavaiya|ramaiya vastavaiya extended|jawan not ramaiya vastavaiya hindi|not ramaiya vastavaiya hindi version|extended version jawan|jawan ramaiya vastavaiya extended|jawan|srk,8114041,282467,5608,https://i.ytimg.com/vi/m3OtL4peEWU/default.jpg,FALSE,FALSE,254000000,0,"['“If you want to become something, achieve something in life, then always listen to your heart.”\n ~ Shah Rukh Khan.', 'The starting of this song gives next level  vives❤️💯', 'Nice❤', 'I was about to leave, then this song came up, felt like dancing right there in theatre, goosebumps.', 'Op song\n❤❤❤❤', 'This is was one of the most historic song I ever felt in a theatre..The whole crowd went gaga ..\nThanks SRK & ATLEE for delievering such a masterpiece !!', 'I love this song ❤️❤️❤️❤️❤️❤️', 'Joss❤❤', 'Amazing 🎉', 'Totally goosebumps😢']"
K-0ibmr_PbU,Badi Vs Choti Behan During Exams | School vs College | ShrutiArjunAnand,2023-09-16 8:30:05,UCIsotCCdTjStPCLyD9iBCCQ,Shruti Arjun Anand,24,2023-09-20T00:00:00Z,Shruti|shrutiarjunanand|Shruti arjun Anand|Every sister during exam|school vs college|badi behan vs chhoti behan|types of people|comedy|exam|sister love|bhai vs behan|family comedy|beauty|mother|mom|desi|daily vlogs|types of|desi comedy|fun|kids comedy|funny stories|anaya|anaysa|spiceup|spiceupmedia|latest video|trending|rich vs normal|rich vs poor|sisters|bhai behen|bhai behen ka pyaar|my sister vs your sister|types of sisters|diy queen|toy star,278137,4565,169,https://i.ytimg.com/vi/K-0ibmr_PbU/default.jpg,FALSE,FALSE,10200000,0,"[""Let's vote for saying yes to Anaya for 24 hours ❤"", 'The video was so relatable,as a elder sister I can say each and everything was so relatable 😁', 'I am your Big Big Fan and EXAM Result is very nice.🎉🎉🎉', 'Writing heeriye heeriye aaa in the paper was very funny😂😂😂😂', 'Love your cute pair pls pin me plzz❤🎉❤❤', 'Congratulations di your video is on trending (◍•ᴗ•◍)❤', 'You guys work so hard on your videos hats off to you guys', 'This is the most awesome one......I swear!!\nLots of love from Assam!!💗', 'Shruti have written badal barsa and many songs😂😂', 'A lot of hardwork behind this entertaining 📹 video']"
kGKYMmFnLn8,DAD Shocked 🥵  My MONEY Collection 💰 Mom Entry 😢,2023-09-16 7:47:07,UCH8zjp-3hsMqFT89J1bLFCA,DAN JR CM,22,2023-09-19T00:00:00Z,Dan jr cameraman|tamil tech|dan jr|dan jr vlogs|dan jr family|dan jr latest|eshak 3d gifts|dan jr cm|dan jr cameraman|dan jr vlogs family|dan jr vlogs car|dan jr vlogs street food|dan jr vlogs crackers|don jr vlogs|danjr|danjr vlogs|dan jr vlogs tamil|dan jr vlogs new|dan jr vlog|dan jr vlogs channel|latest of dan jr|dan jr mom|dan jr prank|dan jr pranks|dan jr swift|dan jr shorts|dan jr youtube|prankster dan jr|latest of dan jr vlogs,179383,6094,93,https://i.ytimg.com/vi/kGKYMmFnLn8/default.jpg,FALSE,FALSE,582000,0,"[""😂👍 can't stop laughing. Both parents counters semma 😂."", 'Love the way  Mummy giving counters 😂', ""Remember the Jayden's angry look😂🎉❤"", 'Daddy And Mummy vera level.. Super fun vlogs 😂😂👌', 'Nowadays videos are vera level bangam 😂😂😂😂😂😂😂❤', 'Uncle and Aunty sema funny 😆😅plz bro make Aunty’s wish (modern kitchen)come true🥰💚', 'God bless you and your family bro❤❤❤❤❤❤', 'Wait for Jaden terror look 👀 😁😆😅😂😄 - From Mumbai 👍', 'Super jibin bro we support u always😎🙏🏻', 'வா பா ஜிபின் வர வர வேற லெவல்... சூப்பர் பா😂']"
WBKrI0HxrHQ,I PURCHASED A SUPERCAR COLLECTION!,2023-09-16 7:32:00,UCz2e8E8lREYtYXFzZtvQ3HA,ProBoii,20,2023-09-19T00:00:00Z,supercar|supercars|supercars collection|supercar game|car for sale game|funny|gaming|gameplay|proboiz|proboii,774743,28045,3752,https://i.ytimg.com/vi/WBKrI0HxrHQ/default.jpg,FALSE,FALSE,907000,0,"[""Let's vote for Proboiz's face reveal ♥️♥️♥️♥️"", 'Proboiz is a best business man everrrr😂❤', 'Proboiz never fail to entertain us 😂😂', ""Let vote for proboiz's face reveal ❤❤❤❤❤"", 'This guy never fail to make us laugh 😂😂😂😂', 'This guy never fail to make us laugh', 'May this series never end', 'ProBoiz is mastermind in\n every game and never fail to \nLaugh 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂🤣🤣🤣', 'he is the only guy who starts and ends the game in a single half hour video😂😂', 'proboiz never fail to laugh us😂😂😂😂']"
Fg-yoHHS550,Arnab's Debate: Nara Lokesh Speaks to Arnab As He Leads Fight For Father Chandrababu Naidu,2023-09-16 1:00:10,UCwqusr8YDwM-3mEYTDeJHzw,Republic World,25,2023-09-18T00:00:00Z,chandrababu naidu|chandrababu naidu arrest|chandrababu|chandrababu naidu arrested|chandrababu arrest|chandrababu arrest in nandyal|chandrababu naidu latest news|ap cid arrest chandrababu naidu|chandrababu live|chandrababu naidu news|chandrababu arrest news|chandrababu naidu corruption case|chandrababu arrested|chandrababu latest news|tdp chandrababu arrest|chandrababu naidu exclusive visuals|chandrababu naidu arrest latest updates,374374,0,3093,https://i.ytimg.com/vi/Fg-yoHHS550/default.jpg,FALSE,TRUE,5860000,0,"['We stand for cbn', 'I never saw this kind of debate with arnab. Many people are scared of arnab  but lokesh nailed it....', 'This has been an excellent debate and Mr Lokesh has carried his absolute confidence across the debate. Well Done Mr Lokesh !!!', 'Unknowingly I bursted in to tears with goosebumps. What an excellent conversation/interview!', 'I support CBN sir..', 'This type of confidence comes with honesty.. ❤', 'Wow! Well handled by Nara Lokesh, it is not easy to answer such questions face to face, it is possible only when you are genuine and have all the proper evidence.', 'Wow, facing Arnab Goswami on TV debate with so much confidence and he nailed it, surprisingly  Nara Lokesh dominated Arnab Goswami...', 'Never thought that Lokesh will debate with Arnab like this.. Justice is delayed but not denied. Jai CBN ✌️', 'మీరు వారి క్వశ్చన్ కు దీటైన సమాధానం ఇచ్చినారు చాలా హుందాతనం గా గ్రేట్ లీడర్']"
zVXi7gf7i4Q,SA v AUS 4th ODI | Klassy Klaasen's Incredible 174 off 83 | Highlights,2023-09-15 18:36:22,UCmqfX0S3x0I3uwLkPdpX03w,Star Sports,17,2023-09-17T00:00:00Z,[None],1604340,23543,1457,https://i.ytimg.com/vi/zVXi7gf7i4Q/default.jpg,FALSE,FALSE,6650000,0,"[""Klaasan when he gets going it's Unstoppable. Underrated star for SA. Can be X factor in WC. Well Played 👏"", 'Congratulations to both Klaasen and Zampa both are completed centuries today...👏🏽👏🏽👏🏽', 'Absolutely carnage !!!\n41 over : 251 runs\n50 over : 416 runs😮😮', 'Innings split by Klassen\n30 off 30\n53 off 38\n100 off 57!\n174 off 83!😮\nWhich means he got his last 144 runs in just 53 balls!😮\nClassic klassen.!🔥🔥🔥', ""2:24 Klassen was hitting the bowlers so hard, commentator forgot it's an ODI and not a T20I 😂"", ""He doesn't bend much like AB and kohli. He just stands and delivers. \nKLASSIC KLAASEN"", 'Look at the height and distance of the sixes 😮 he is literally a monster', 'The last time I saw such clean hitting is when ABD scored the fastest hundred vs West Indies. Incredible display of power and timing.', 'What a match! First 25 overs 120 runs next 25 overs 296 runs wow what a man klassan', ""Haven't seen this kind hitting after ABD's  fastest century""]"
